team,conference,week,role,penalty_type,total_penalties,total_yards,avg_yards_per_penalty,AP_rank,Coaches_rank
Rice,American Athletic,10,drawn,Holding,1,10,10.0,NR,NR
Rice,American Athletic,10,drawn,Other / Unclassified,1,5,5.0,NR,NR
Rice,American Athletic,10,drawn,Roughing the Passer,1,13,13.0,NR,NR
Rice,American Athletic,11,committed,Holding,1,47,47.0,NR,NR
Rice,American Athletic,11,committed,Offside,1,5,5.0,NR,NR
Rice,American Athletic,11,committed,Other / Unclassified,1,5,5.0,NR,NR
Rice,American Athletic,11,committed,Personal Foul,3,17,5.67,NR,NR
Rice,American Athletic,11,committed,Roughing the Passer,1,1,1.0,NR,NR
Rice,American Athletic,11,drawn,False Start,1,5,5.0,NR,NR
Rice,American Athletic,11,drawn,Holding,1,51,51.0,NR,NR
Rice,American Athletic,11,drawn,Illegal Formation,1,43,43.0,NR,NR
Rice,American Athletic,11,drawn,Offside,1,5,5.0,NR,NR
Rice,American Athletic,11,drawn,Other / Unclassified,1,5,5.0,NR,NR
Rice,American Athletic,11,drawn,Personal Foul,1,6,6.0,NR,NR
Rutgers,Big Ten,1,committed,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,1,committed,False Start,2,10,5.0,NR,NR
Rutgers,Big Ten,1,committed,Holding,1,0,0.0,NR,NR
Rutgers,Big Ten,1,committed,Other / Unclassified,1,0,0.0,NR,NR
Rutgers,Big Ten,1,drawn,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,1,drawn,Face Mask,2,30,15.0,NR,NR
Rutgers,Big Ten,1,drawn,False Start,5,5,1.0,NR,NR
Rutgers,Big Ten,2,committed,Holding,2,8,4.0,NR,NR
Rutgers,Big Ten,2,committed,Pass Interference,4,36,9.0,NR,NR
Rutgers,Big Ten,2,drawn,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,2,drawn,False Start,1,5,5.0,NR,NR
Rutgers,Big Ten,2,drawn,Holding,1,0,0.0,NR,NR
Rutgers,Big Ten,2,drawn,Illegal Formation,1,12,12.0,NR,NR
Rutgers,Big Ten,2,drawn,Pass Interference,1,32,32.0,NR,NR
Rutgers,Big Ten,2,drawn,Unsportsmanlike Conduct,1,4,4.0,NR,NR
Rutgers,Big Ten,3,committed,False Start,1,5,5.0,NR,NR
Rutgers,Big Ten,3,committed,Illegal Formation,1,2,2.0,NR,NR
Rutgers,Big Ten,3,committed,Offside,3,5,1.67,NR,NR
Rutgers,Big Ten,3,committed,Other / Unclassified,2,60,30.0,NR,NR
Rutgers,Big Ten,3,committed,Pass Interference,2,12,6.0,NR,NR
Rutgers,Big Ten,3,drawn,Delay of Game,1,0,0.0,NR,NR
Rutgers,Big Ten,3,drawn,Face Mask,2,30,15.0,NR,NR
Rutgers,Big Ten,3,drawn,False Start,2,10,5.0,NR,NR
Rutgers,Big Ten,3,drawn,Holding,3,27,9.0,NR,NR
Rutgers,Big Ten,4,committed,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,4,committed,Pass Interference,2,30,15.0,NR,NR
Rutgers,Big Ten,4,drawn,Face Mask,1,13,13.0,NR,NR
Rutgers,Big Ten,4,drawn,Holding,2,20,10.0,NR,NR
Rutgers,Big Ten,4,drawn,Offside,1,5,5.0,NR,NR
Rutgers,Big Ten,4,drawn,Personal Foul,1,0,0.0,NR,NR
Rutgers,Big Ten,5,committed,False Start,1,0,0.0,NR,NR
Rutgers,Big Ten,5,committed,Holding,2,0,0.0,NR,NR
Rutgers,Big Ten,5,committed,Pass Interference,1,0,0.0,NR,NR
Rutgers,Big Ten,5,drawn,Holding,1,0,0.0,NR,NR
Rutgers,Big Ten,5,drawn,Other / Unclassified,1,0,0.0,NR,NR
Rutgers,Big Ten,5,drawn,Pass Interference,1,0,0.0,NR,NR
Rutgers,Big Ten,7,committed,False Start,2,6,3.0,NR,NR
Rutgers,Big Ten,7,committed,Holding,1,7,7.0,NR,NR
Rutgers,Big Ten,7,committed,Offside,1,6,6.0,NR,NR
Rutgers,Big Ten,7,committed,Other / Unclassified,1,5,5.0,NR,NR
Rutgers,Big Ten,7,committed,Pass Interference,2,30,15.0,NR,NR
Rutgers,Big Ten,7,committed,Personal Foul,2,0,0.0,NR,NR
Rutgers,Big Ten,7,committed,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Rutgers,Big Ten,7,drawn,False Start,1,5,5.0,NR,NR
Rutgers,Big Ten,7,drawn,Holding,1,10,10.0,NR,NR
Rutgers,Big Ten,7,drawn,Illegal Formation,1,35,35.0,NR,NR
Rutgers,Big Ten,7,drawn,Offside,1,0,0.0,NR,NR
Rutgers,Big Ten,7,drawn,Other / Unclassified,1,15,15.0,NR,NR
Rutgers,Big Ten,8,committed,Other / Unclassified,2,18,9.0,NR,NR
Rutgers,Big Ten,8,drawn,Face Mask,1,10,10.0,NR,NR
Rutgers,Big Ten,8,drawn,Holding,1,9,9.0,NR,NR
Rutgers,Big Ten,8,drawn,Offside,4,10,2.5,NR,NR
Rutgers,Big Ten,8,drawn,Other / Unclassified,1,10,10.0,NR,NR
Rutgers,Big Ten,8,drawn,Unsportsmanlike Conduct,1,15,15.0,NR,NR
Rutgers,Big Ten,9,committed,False Start,1,5,5.0,NR,NR
Rutgers,Big Ten,9,committed,Holding,1,17,17.0,NR,NR
Rutgers,Big Ten,9,committed,Other / Unclassified,1,35,35.0,NR,NR
Rutgers,Big Ten,9,drawn,Holding,1,44,44.0,NR,NR
Rutgers,Big Ten,9,drawn,Pass Interference,2,15,7.5,NR,NR
Rutgers,Big Ten,10,committed,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,10,committed,False Start,1,5,5.0,NR,NR
Rutgers,Big Ten,10,committed,Pass Interference,1,15,15.0,NR,NR
Rutgers,Big Ten,10,drawn,Holding,2,11,5.5,NR,NR
Rutgers,Big Ten,10,drawn,Offside,1,7,7.0,NR,NR
Rutgers,Big Ten,10,drawn,Pass Interference,1,23,23.0,NR,NR
Rutgers,Big Ten,11,committed,Delay of Game,1,5,5.0,NR,NR
Rutgers,Big Ten,11,committed,Pass Interference,1,15,15.0,NR,NR
Rutgers,Big Ten,11,drawn,Face Mask,1,12,12.0,NR,NR
Rutgers,Big Ten,11,drawn,False Start,2,10,5.0,NR,NR
Rutgers,Big Ten,11,drawn,Illegal Formation,1,1,1.0,NR,NR
S Alabama,Sun Belt,1,committed,Delay of Game,2,10,5.0,NR,NR
S Alabama,Sun Belt,1,committed,False Start,2,10,5.0,NR,NR
S Alabama,Sun Belt,1,committed,Holding,1,5,5.0,NR,NR
S Alabama,Sun Belt,1,committed,Illegal Formation,1,53,53.0,NR,NR
S Alabama,Sun Belt,1,committed,Offside,1,0,0.0,NR,NR
S Alabama,Sun Belt,1,committed,Targeting,1,6,6.0,NR,NR
S Alabama,Sun Belt,1,drawn,Delay of Game,1,5,5.0,NR,NR
S Alabama,Sun Belt,1,drawn,False Start,3,15,5.0,NR,NR
S Alabama,Sun Belt,1,drawn,Holding,4,9,2.25,NR,NR
S Alabama,Sun Belt,1,drawn,Other / Unclassified,3,5,1.67,NR,NR
S Alabama,Sun Belt,1,drawn,Pass Interference,1,11,11.0,NR,NR
S Alabama,Sun Belt,1,drawn,Roughing the Passer,1,0,0.0,NR,NR
S Alabama,Sun Belt,2,committed,Delay of Game,1,5,5.0,NR,NR
S Alabama,Sun Belt,2,committed,Face Mask,1,15,15.0,NR,NR
S Alabama,Sun Belt,2,committed,False Start,1,5,5.0,NR,NR
S Alabama,Sun Belt,2,committed,Holding,1,15,15.0,NR,NR
S Alabama,Sun Belt,2,committed,Offside,1,2,2.0,NR,NR
S Alabama,Sun Belt,2,committed,Other / Unclassified,2,0,0.0,NR,NR
S Alabama,Sun Belt,2,committed,Roughing the Passer,1,15,15.0,NR,NR
S Alabama,Sun Belt,2,drawn,Delay of Game,1,5,5.0,NR,NR
S Alabama,Sun Belt,2,drawn,False Start,1,5,5.0,NR,NR
S Alabama,Sun Belt,2,drawn,Holding,2,20,10.0,NR,NR
S Alabama,Sun Belt,3,committed,False Start,2,10,5.0,NR,NR
S Alabama,Sun Belt,3,committed,Holding,1,10,10.0,NR,NR
